Time	TotalPop	Totalpdl1Pop
201	4	0
202	4	0
203	4	0
204	4	0
205	4	0
206	4	0
207	4	0
208	4	0
209	4	0
210	4	0
211	4	0
212	4	0
213	4	0
214	4	0
215	4	0
216	4	0
217	4	0
218	4	0
219	4	0
220	4	0
221	4	0
222	4	0
223	4	0
224	4	0
225	4	0
226	4	0
227	4	0
228	4	0
229	4	0
230	4	0
231	4	0
232	4	0
233	4	0
234	4	0
235	4	0
236	4	0
237	4	0
238	4	0
239	4	0
240	4	0
241	8	0
242	8	0
243	8	0
244	8	0
245	8	0
246	8	0
247	8	0
248	8	0
249	8	0
250	8	0
251	8	0
252	8	0
253	8	0
254	8	0
255	8	0
256	8	0
257	8	0
258	8	0
259	8	0
260	8	0
261	8	0
262	8	0
263	8	0
264	8	0
265	8	0
266	8	0
267	8	0
268	8	0
269	8	0
270	8	0
271	8	0
272	8	0
273	8	0
274	8	0
275	8	0
276	8	0
277	8	0
278	8	0
279	8	0
280	8	0
281	8	0
282	8	0
283	8	0
284	8	0
285	8	0
286	8	0
287	8	0
288	8	0
289	8	0
290	8	0
291	8	0
292	8	0
293	8	0
294	8	0
295	8	0
296	8	0
297	8	0
298	8	0
299	8	0
300	8	0
301	8	0
302	8	0
303	8	0
304	8	0
305	8	0
306	8	0
307	8	0
308	8	0
309	8	0
310	8	0
311	8	0
312	8	0
313	8	0
314	8	0
315	8	0
316	8	0
317	8	0
318	8	0
319	8	0
320	8	0
321	16	0
322	16	0
323	16	0
324	16	0
325	16	0
326	16	0
327	16	0
328	16	0
329	16	0
330	16	0
331	16	0
332	16	0
333	16	0
334	16	0
335	16	0
336	16	0
337	16	0
338	16	0
339	16	0
340	16	0
341	16	0
342	16	0
343	16	0
344	16	0
345	16	0
346	16	0
347	16	0
348	16	0
349	16	0
350	16	0
351	16	0
352	16	0
353	16	0
354	16	0
355	16	0
356	16	0
357	16	0
358	16	0
359	16	0
360	16	0
361	16	0
362	16	0
363	16	0
364	16	0
365	16	0
366	16	0
367	16	0
368	16	0
369	16	0
370	16	0
371	16	0
372	16	0
373	16	0
374	16	0
375	16	0
376	16	0
377	16	0
378	16	0
379	16	0
380	16	0
381	16	0
382	16	0
383	16	0
384	16	0
385	16	0
386	16	0
387	16	0
388	16	0
389	16	0
390	16	0
391	16	0
392	16	0
393	16	0
394	16	0
395	16	0
396	16	0
397	16	0
398	16	0
399	16	0
400	16	0
401	32	0
402	32	0
403	32	0
404	32	0
405	32	0
406	32	0
407	32	0
408	32	0
409	32	0
410	32	0
411	32	0
412	32	0
413	32	0
414	32	0
415	32	0
416	32	0
417	32	0
418	32	0
419	32	0
420	32	0
421	32	0
422	32	0
423	32	0
424	32	0
425	32	0
426	32	0
427	32	0
428	32	0
429	32	0
430	32	0
431	32	0
432	32	0
433	32	0
434	32	0
435	32	0
436	32	0
437	32	0
438	32	0
439	32	0
440	32	0
441	32	0
442	32	0
443	32	0
444	32	0
445	32	0
446	32	0
447	32	0
448	32	0
449	32	0
450	32	0
451	32	0
452	32	0
453	32	0
454	32	0
455	32	0
456	32	0
457	32	0
458	32	0
459	32	0
460	32	0
461	32	0
462	32	0
463	32	0
464	32	0
465	32	0
466	32	0
467	32	0
468	32	0
469	32	0
470	32	0
471	32	0
472	32	0
473	32	0
474	32	0
475	32	0
476	32	0
477	32	0
478	32	0
479	32	0
480	32	0
481	64	0
482	64	0
483	64	0
484	64	0
485	64	0
486	64	0
487	64	0
488	64	0
489	64	0
490	64	0
491	64	0
492	64	0
493	64	0
494	64	0
495	64	0
496	64	0
497	64	0
498	64	0
499	64	0
500	64	0
501	64	0
502	64	0
503	64	0
504	64	0
505	64	0
506	64	0
507	64	0
508	64	0
509	64	0
510	64	0
511	64	0
512	64	0
513	64	0
514	64	0
515	64	0
516	64	0
517	64	0
518	64	0
519	64	0
520	64	0
521	64	0
522	64	0
523	64	0
524	64	0
525	64	0
526	64	0
527	64	0
528	64	0
529	64	0
530	64	0
531	64	0
532	64	0
533	64	0
534	64	0
535	64	0
536	64	0
537	64	0
538	64	0
539	64	0
540	64	0
541	64	0
542	64	0
543	64	0
544	64	0
545	64	0
546	64	0
547	64	0
548	64	0
549	64	0
550	64	0
551	64	0
552	64	0
553	64	0
554	64	0
555	64	0
556	64	0
557	64	0
558	64	0
559	64	0
560	64	0
561	128	0
562	128	0
563	128	0
564	128	0
565	128	0
566	128	0
567	128	0
568	128	0
569	128	0
570	128	0
571	128	0
572	128	0
573	128	0
574	128	0
575	128	0
576	128	0
577	128	0
578	128	0
579	128	0
580	128	0
581	128	0
582	128	0
583	128	0
584	128	0
585	128	0
586	128	0
587	128	0
588	128	0
589	128	0
590	128	0
591	128	0
592	128	0
593	128	0
594	128	0
595	128	0
596	128	0
597	128	0
598	128	0
599	128	0
600	128	0
601	128	0
602	128	0
603	128	0
604	128	0
605	128	0
606	128	0
607	128	0
608	128	0
609	128	0
610	128	0
611	128	0
612	128	0
613	128	0
614	128	0
615	128	0
616	128	0
617	128	0
618	128	0
619	128	0
620	128	0
621	128	0
622	128	0
623	128	0
624	128	0
625	128	0
626	128	0
627	128	0
628	128	0
629	128	0
630	128	0
631	128	0
632	128	0
633	128	0
634	128	0
635	128	0
636	128	0
637	128	0
638	128	0
639	128	0
640	128	0
641	252	0
642	252	0
643	252	0
644	252	0
645	252	0
646	252	0
647	252	0
648	252	0
649	252	0
650	252	0
651	252	0
652	252	0
653	252	0
654	252	0
655	252	0
656	252	0
657	252	0
658	252	0
659	252	0
660	252	0
661	254	0
662	254	0
663	254	0
664	254	0
665	254	0
666	254	0
667	254	0
668	254	0
669	254	0
670	254	0
671	254	0
672	254	0
673	254	0
674	254	0
675	254	0
676	254	0
677	254	0
678	254	0
679	254	0
680	256	0
681	256	0
682	256	0
683	256	0
684	256	0
685	256	0
686	256	0
687	256	0
688	256	0
689	256	0
690	256	0
691	256	0
692	256	0
693	256	0
694	256	0
695	256	0
696	256	0
697	256	0
698	256	0
699	256	0
700	256	0
701	256	0
702	256	0
703	256	0
704	256	0
705	256	0
706	256	0
707	256	0
708	256	0
709	256	0
710	256	0
711	256	0
712	256	0
713	256	0
714	256	0
715	256	0
716	256	0
717	256	0
718	256	0
719	256	0
720	256	0
721	502	0
722	502	0
723	502	0
724	502	0
725	502	0
726	502	0
727	502	0
728	502	0
729	502	0
730	502	0
731	502	0
732	502	0
733	502	0
734	502	0
735	502	0
736	502	0
737	502	0
738	502	0
739	502	0
740	502	0
741	502	0
742	502	0
743	502	0
744	502	0
745	502	0
746	502	0
747	502	0
748	502	0
749	504	0
750	504	0
751	504	0
752	504	0
753	504	0
754	504	0
755	504	0
756	504	0
757	504	0
758	504	0
759	504	0
760	504	0
761	508	0
762	508	0
763	508	0
764	508	0
765	508	0
766	508	0
767	508	0
768	508	0
769	508	0
770	508	0
771	508	0
772	508	0
773	508	0
774	508	0
775	508	0
776	508	0
777	508	0
778	508	0
779	508	0
780	508	0
781	508	0
782	508	0
783	508	0
784	508	0
785	508	0
786	508	0
787	508	0
788	508	0
789	508	0
790	508	0
791	508	0
792	508	0
793	508	0
794	508	0
795	508	0
796	508	0
797	508	0
798	508	0
799	512	0
800	512	0
801	998	0
802	998	0
803	998	0
804	1000	0
805	1000	0
806	1000	0
807	1000	0
808	1000	0
809	1000	0
810	1000	0
811	1000	0
812	1000	0
813	1002	0
814	1002	0
815	1002	0
816	1002	0
817	1002	0
818	1002	0
819	1002	0
820	1002	0
821	1002	0
822	1002	0
823	1002	0
824	1002	0
825	1002	0
826	1002	0
827	1002	0
828	1002	0
829	1002	0
830	1002	0
831	1002	0
832	1002	0
833	1002	0
834	1002	0
835	1002	0
836	1002	0
837	1002	0
838	1002	0
839	1002	0
840	1002	0
841	1002	0
842	1002	0
843	1002	0
844	1002	0
845	1002	0
846	1002	0
847	1002	0
848	1002	0
849	1002	0
850	1002	0
851	1004	0
852	1004	0
853	1004	0
854	1004	0
855	1004	0
856	1004	0
857	1008	0
858	1008	0
859	1008	0
860	1008	0
861	1016	0
862	1016	0
863	1016	0
864	1016	0
865	1016	0
866	1016	0
867	1016	0
868	1016	0
869	1016	0
870	1016	0
871	1016	0
872	1016	0
873	1016	0
874	1016	0
875	1016	0
876	1016	0
877	1016	0
878	1016	0
879	1016	0
880	1016	0
881	1972	0
882	1974	0
883	1974	0
884	1974	0
885	1974	0
886	1974	0
887	1977	0
888	1977	0
889	1977	0
890	1977	0
891	1977	0
892	1977	0
893	1977	0
894	1977	0
895	1977	0
896	1977	0
897	1977	0
898	1977	0
899	1977	0
900	1979	0
901	1981	0
902	1981	0
903	1981	0
904	1981	0
905	1985	0
906	1987	0
907	1987	0
908	1987	0
909	1987	0
910	1987	0
911	1989	0
912	1989	0
913	1989	0
914	1989	0
915	1989	0
916	1989	0
917	1989	0
918	1999	0
919	1999	0
920	1999	0
921	1999	0
922	1999	0
923	1999	0
924	2001	0
925	2001	0
926	2001	0
927	2003	0
928	2003	0
929	2003	0
930	2003	0
931	2003	0
932	2003	0
933	2003	0
934	2003	0
935	2003	0
936	2003	0
937	2003	0
938	2003	0
939	2003	0
940	2003	0
941	2003	0
942	2003	0
943	2003	0
944	2002	0
945	2002	0
946	2002	0
947	2002	0
948	2002	0
949	2002	0
950	2002	0
951	2002	0
952	2002	0
953	2002	0
954	2002	0
955	2002	0
956	2002	0
957	2002	0
958	2002	0
959	2002	0
960	2002	0
961	3916	0
962	3915	0
963	3918	0
964	3918	0
965	3926	0
966	3925	0
967	3925	0
968	3925	0
969	3925	0
970	3932	0
971	3932	0
972	3932	0
973	3932	0
974	3934	0
975	3934	0
976	3934	0
977	3934	0
978	3934	0
979	3934	0
980	3934	0
981	3938	0
982	3938	0
983	3938	0
984	3938	0
985	3938	0
986	3940	0
987	3940	0
988	3940	0
989	3939	0
990	3939	0
991	3939	0
992	3941	0
993	3941	0
994	3941	0
995	3941	0
996	3941	0
997	3949	0
998	3949	0
999	3951	0
1000	3951	0
1001	3955	0
1002	3955	0
1003	3955	0
1004	3955	0
1005	3957	0
1006	3957	0
1007	3957	0
1008	3956	0
1009	3956	0
1010	3958	0
1011	3962	0
1012	3962	0
1013	3962	0
1014	3964	0
1015	3966	0
1016	3966	0
1017	3966	0
1018	3966	0
1019	3966	0
1020	3966	0
1021	3970	0
1022	3970	0
1023	3970	0
1024	3970	0
1025	3970	0
1026	3970	0
1027	3970	0
1028	3970	0
1029	3970	0
1030	3970	0
1031	3970	0
1032	3970	0
1033	3970	0
1034	3970	0
1035	3974	0
1036	3974	0
1037	3990	0
1038	3990	0
1039	3990	0
1040	3990	0
1041	7750	0
1042	7750	0
1043	7754	0
1044	7760	0
1045	7762	0
1046	7762	0
1047	7768	0
1048	7769	0
1049	7771	0
1050	7771	0
1051	7773	0
1052	7773	0
1053	7793	0
1054	7793	0
1055	7793	0
1056	7793	0
1057	7793	0
1058	7793	0
1059	7793	0
1060	7793	0
1061	7825	0
1062	7825	0
1063	7825	0
1064	7824	0
1065	7824	0
1066	7826	0
1067	7830	0
1068	7830	0
1069	7830	0
1070	7830	0
1071	7830	0
1072	7834	0
1073	7852	0
1074	7853	0
1075	7853	0
1076	7853	0
1077	7853	0
1078	7853	0
1079	7853	0
1080	7853	0
1081	7853	0
1082	7852	0
1083	7852	0
1084	7852	0
1085	7852	0
1086	7852	0
1087	7852	0
1088	7852	0
1089	7872	0
1090	7872	0
1091	7872	0
1092	7874	0
1093	7874	0
1094	7876	0
1095	7878	0
1096	7878	0
1097	7878	0
1098	7882	0
1099	7882	0
1100	7882	0
1101	7890	0
1102	7890	0
1103	7894	0
1104	7894	0
1105	7894	0
1106	7894	0
1107	7894	0
1108	7894	0
1109	7894	0
1110	7894	0
1111	7902	0
1112	7902	0
1113	7902	0
1114	7902	0
1115	7902	0
1116	7910	0
1117	7910	0
1118	7910	0
1119	7910	0
1120	7910	0
1121	15366	0
1122	15370	0
1123	15372	0
1124	15377	0
1125	15400	0
1126	15401	0
1127	15403	0
1128	15402	0
1129	15410	0
1130	15410	0
1131	15417	0
1132	15418	0
1133	15422	0
1134	15421	0
1135	15425	0
1136	15456	0
1137	15459	0
1138	15459	0
1139	15462	0
1140	15465	0
1141	15469	0
1142	15469	0
1143	15470	0
1144	15469	0
1145	15469	0
1146	15471	0
1147	15475	0
1148	15477	0
1149	15483	0
1150	15483	0
1151	15483	0
1152	15491	0
1153	15491	0
1154	15491	0
1155	15493	0
1156	15525	0
1157	15525	0
1158	15533	0
1159	15534	0
1160	15541	0
1161	15605	0
1162	15605	0
1163	15605	0
1164	15611	0
1165	15612	0
1166	15613	0
1167	15617	0
1168	15619	0
1169	15619	0
1170	15627	0
1171	15633	0
1172	15633	0
1173	15633	0
1174	15633	0
1175	15633	0
1176	15635	0
1177	15635	0
1178	15637	0
1179	15645	0
1180	15645	0
1181	15709	0
1182	15709	0
1183	15709	0
1184	15709	0
1185	15713	0
1186	15713	0
1187	15717	0
1188	15717	0
1189	15717	0
1190	15717	0
1191	15717	0
1192	15717	0
1193	15717	0
1194	15717	0
1195	15717	0
1196	15717	0
1197	15725	0
1198	15725	0
1199	15725	0
1200	15725	0
1201	30497	0
1202	30500	0
1203	30508	0
1204	30510	0
1205	30516	0
1206	30549	0
1207	30576	0
1208	30575	0
1209	30574	0
1210	30574	0
1211	30582	0
1212	30582	0
1213	30597	0
1214	30609	0
1215	30612	0
1216	30614	0
1217	30624	0
1218	30623	0
1219	30697	0
1220	30698	0
1221	30716	0
1222	30726	0
1223	30738	0
1224	30738	0
1225	30748	0
1226	30750	0
1227	30756	0
1228	30760	0
1229	30764	0
1230	30766	0
1231	30778	0
1232	30777	0
1233	30778	0
1234	30781	0
1235	30783	0
1236	30787	0
1237	30789	0
1238	30793	0
1239	30801	0
1240	30809	0
1241	30845	0
1242	30845	0
1243	30845	0
1244	30859	0
1245	30865	0
1246	30867	0
1247	30867	0
1248	30869	0
1249	30875	0
1250	30877	0
1251	30882	0
1252	30886	0
1253	30904	0
1254	30906	0
1255	30916	0
1256	30920	0
1257	30926	0
1258	30934	0
1259	30940	0
1260	30942	0
1261	31068	0
1262	31067	0
1263	31067	0
1264	31067	0
1265	31071	0
1266	31071	0
1267	31071	0
1268	31079	0
1269	31099	0
1270	31099	0
1271	31099	0
1272	31099	0
1273	31163	0
1274	31162	0
1275	31226	0
1276	31234	0
1277	31238	0
1278	31238	0
1279	31242	0
1280	31250	0
1281	60476	0
1282	60481	0
1283	60501	0
1284	60519	0
1285	60524	0
1286	60534	0
1287	60624	0
1288	60628	0
1289	60735	0
1290	60763	0
1291	60766	0
1292	60768	0
1293	60796	0
1294	60798	0
1295	60810	0
1296	60838	0
1297	60868	0
1298	60870	0
1299	60890	0
1300	60900	0
1301	60946	0
1302	61087	0
1303	61092	0
1304	61095	0
1305	61128	0
1306	61136	0
1307	61146	0
1308	61150	0
1309	61184	0
1310	61185	0
1311	61208	0
1312	61210	0
1313	61234	0
1314	61246	0
1315	61250	0
1316	61250	0
1317	61263	0
1318	61265	0
1319	61272	0
1320	61274	0
1321	61295	0
1322	61298	0
1323	61308	0
1324	61314	0
1325	61338	0
1326	61375	0
1327	61385	0
1328	61388	0
1329	61394	0
1330	61430	0
1331	61438	0
1332	61442	0
1333	61448	0
1334	61452	0
1335	61464	0
1336	61470	0
1337	61474	0
1338	61492	0
1339	61498	0
1340	61504	0
1341	61512	0
1342	61514	0
1343	61514	0
1344	61514	0
1345	61534	0
1346	61558	0
1347	61574	0
1348	61574	0
1349	61578	0
1350	61578	0
1351	61616	0
1352	61616	0
1353	61620	0
1354	61628	0
1355	61636	0
1356	61644	0
1357	61644	0
1358	61644	0
1359	61660	0
1360	61668	0
1361	119839	0
1362	119847	0
1363	119879	0
1364	119907	0
1365	120096	0
1366	120113	0
1367	120134	0
1368	120277	0
1369	120312	0
1370	120331	0
1371	120457	0
1372	120461	0
1373	120520	0
1374	120527	0
1375	120544	0
1376	120563	0
1377	120603	0
1378	120607	0
1379	120632	0
1380	120636	0
1381	120712	0
1382	120723	0
1383	120761	0
1384	120767	0
1385	121064	0
1386	121096	0
1387	121111	0
1388	121118	0
1389	121151	0
1390	121158	0
1391	121227	0
1392	121230	0
1393	121253	0
1394	121395	0
1395	121473	0
1396	121516	0
1397	121680	0
1398	121698	0
1399	121712	0
1400	121739	0
1401	121841	0
1402	121850	0
1403	121904	0
1404	121910	0
1405	121946	0
1406	121958	0
1407	121972	0
1408	121974	0
1409	122012	0
1410	122042	0
1411	122104	0
1412	122113	0
1413	122170	0
1414	122181	0
1415	122205	0
1416	122301	0
1417	122343	0
1418	122355	0
1419	122383	0
1420	122397	0
1421	122435	0
1422	122443	0
1423	122455	0
1424	122463	0
1425	122477	0
1426	122477	0
1427	122489	0
1428	122488	0
1429	122487	0
1430	122487	0
1431	122585	0
1432	122585	0
1433	122609	0
1434	122609	0
1435	122615	0
1436	122655	0
1437	122695	0
1438	122695	0
1439	122751	0
1440	122751	0
1441	237355	0
1442	237386	0
1443	237409	0
1444	237441	0
1445	237518	0
1446	237601	0
1447	237662	0
1448	237682	0
1449	238018	0
1450	238052	0
1451	238166	0
1452	238180	0
1453	238408	0
1454	238434	0
1455	238483	0
1456	238635	0
1457	238957	0
1458	238974	0
1459	239025	0
1460	239065	0
1461	239686	0
1462	239723	0
1463	239791	0
1464	239806	0
1465	239903	0
1466	239973	0
1467	240023	0
1468	240572	0
1469	240626	0
1470	240640	0
1471	240760	0
1472	240794	0
1473	240895	0
1474	240934	0
1475	240962	0
1476	240973	0
1477	241092	0
1478	241143	0
1479	241184	0
1480	241215	0
1481	241311	0
1482	241338	0
1483	241471	0
1484	241488	0
1485	241580	0
1486	241637	0
1487	241665	0
1488	241679	0
1489	241795	0
1490	241807	0
1491	241833	0
1492	241859	0
1493	241933	0
1494	242014	0
1495	242068	0
1496	242127	0
1497	242231	0
1498	242262	0
1499	242306	0
1500	242318	0
1501	242636	0
1502	242754	0
1503	242824	0
1504	242901	0
1505	243215	0
1506	243215	0
1507	243241	0
1508	243249	0
1509	243272	0
1510	243290	0
1511	243320	0
1512	243320	0
1513	243626	0
1514	243642	0
1515	243668	0
1516	243700	0
1517	243732	0
1518	243732	0
1519	243768	0
1520	243776	0
1521	470841	0
1522	470880	0
1523	470997	0
1524	471039	0
1525	471224	0
1526	471372	0
1527	471593	0
1528	471616	0
1529	471775	0
1530	472345	0
1531	472483	0
1532	472636	0
1533	472874	0
1534	472902	0
1535	473243	0
1536	473592	0
1537	473747	0
1538	473786	0
1539	474181	0
1540	474243	0
1541	474493	0
1542	474565	0
1543	474636	0
1544	474672	0
1545	474858	0
1546	474949	0
1547	475125	0
1548	475188	0
1549	475994	0
1550	476039	0
1551	477259	0
1552	477317	0
1553	477426	0
1554	477493	0
1555	477595	0
1556	477628	0
1557	477993	0
1558	478031	0
1559	478155	0
1560	478233	0
1561	479323	0
1562	479394	0
1563	479595	0
1564	479652	0
1565	479773	0
1566	479912	0
1567	480024	0
1568	480057	0
1569	480202	0
1570	480378	0
1571	480676	0
1572	480725	0
1573	480887	0
1574	480926	0
1575	481060	0
1576	481174	0
1577	481414	0
1578	481479	0
1579	481592	0
1580	481636	0
1581	481810	0
1582	481834	0
1583	481875	0
1584	481931	0
1585	482053	0
1586	482117	0
1587	482293	0
1588	482535	0
1589	482647	0
1590	482681	0
1591	482970	0
1592	482970	0
1593	483188	0
1594	483204	0
1595	483256	0
1596	483304	0
1597	483416	0
1598	483426	0
1599	483516	0
1600	483534	0
1601	933736	0
1602	933782	0
1603	933974	0
1604	934100	0
1605	934406	0
1606	934582	0
1607	934933	0
1608	935251	0
1609	935584	0
1610	935704	0
1611	937043	0
1612	937108	0
1613	938008	0
1614	938066	0
1615	938336	0
1616	938544	0
1617	939401	0
1618	939456	0
1619	939807	0
1620	940000	0
1621	940438	0
1622	940975	0
1623	941154	0
1624	941206	0
1625	941805	0
1626	942157	0
1627	942315	0
1628	942503	0
1629	942859	0
1630	942920	0
1631	943455	0
1632	944073	0
1633	944757	0
1634	946803	0
1635	947106	0
1636	947394	0
1637	947777	0
1638	947881	0
1639	948113	0
1640	948310	0
1641	949923	0
1642	949975	0
1643	950413	0
1644	950513	0
1645	950735	0
1646	951012	0
1647	951205	0
1648	951261	0
1649	951837	0
1650	951934	0
1651	952093	0
1652	952249	0
1653	952662	0
1654	952708	0
1655	952992	0
1656	953314	0
1657	953794	0
1658	954086	0
1659	954262	0
1660	954332	0
1661	956851	0
1662	956982	0
1663	957069	0
1664	957139	0
1665	957632	0
1666	957731	0
1667	957989	0
1668	958024	0
1669	958203	0
1670	958268	0
1671	958687	0
1672	958689	0
1673	958970	0
1674	959436	0
1675	959500	0
1676	959695	0
1677	959926	0
1678	960057	0
1679	960438	0
1680	960488	0
1681	1852037	0
1682	1852229	0
1683	1852663	0
1684	1852885	0
1685	1853691	0
1686	1854030	0
1687	1854696	0
1688	1855065	0
1689	1856209	0
1690	1856468	0
1691	1857245	0
1692	1859607	0
1693	1860594	0
1694	1860773	0
1695	1861211	0
1696	1861753	0
1697	1862639	0
1698	1862794	0
1699	1864303	0
1700	1864541	0
1701	1865806	0
1702	1866270	0
1703	1866679	0
1704	1866848	0
1705	1868388	0
1706	1869133	0
1707	1869497	0
1708	1869720	0
1709	1870519	0
1710	1870636	0
1711	1871736	0
1712	1871986	0
1713	1872555	0
1714	1872872	0
1715	1873316	0
1716	1874017	0
1717	1879162	0
1718	1879759	0
1719	1880133	0
1720	1880371	0
1721	1882632	0
1722	1882770	0
1723	1883391	0
1724	1883652	0
1725	1884095	0
1726	1884641	0
1727	1885038	0
1728	1885177	0
1729	1886549	0
1730	1886790	0
1731	1887181	0
1732	1887450	0
1733	1890049	0
1734	1890429	0
1735	1891533	0
1736	1891897	0
1737	1892610	0
1738	1892929	0
1739	1893320	0
1740	1893472	0
1741	1894363	0
1742	1894440	0
1743	1894591	0
1744	1895187	0
1745	1895860	0
1746	1896554	0
1747	1897086	0
1748	1897149	0
1749	1897715	0
1750	1897890	0
1751	1899683	0
1752	1899821	0
1753	1900845	0
1754	1900916	0
1755	1901234	0
1756	1901613	0
1757	1902168	0
1758	1902309	0
1759	1902772	0
1760	1903819	0
1761	3672898	0
1762	3672684	0
1763	3672505	0
1764	3672347	0
1765	3672220	0
1766	3672091	0
1767	3671971	0
1768	3671854	0
1769	3671730	0
1770	3671645	0
1771	3671563	0
1772	7222245	0
1773	14375215	0
1774	28546292	0
