Time	TotalPop	Totalpdl1Pop
201	4	1
202	4	1
203	4	1
204	4	1
205	4	1
206	4	1
207	4	1
208	4	1
209	4	1
210	4	1
211	4	1
212	4	1
213	4	1
214	4	1
215	4	1
216	4	1
217	4	1
218	4	1
219	4	1
220	4	1
221	4	1
222	4	1
223	4	1
224	4	1
225	4	1
226	4	1
227	4	1
228	4	1
229	4	1
230	4	1
231	4	1
232	4	1
233	4	1
234	4	1
235	4	1
236	4	1
237	4	1
238	4	1
239	4	1
240	4	1
241	8	2
242	8	2
243	8	2
244	8	2
245	8	2
246	8	2
247	8	2
248	8	2
249	8	2
250	8	2
251	8	2
252	8	2
253	8	2
254	8	2
255	8	2
256	8	2
257	8	2
258	8	2
259	8	2
260	8	2
261	8	2
262	8	2
263	8	2
264	8	2
265	8	2
266	8	2
267	8	2
268	8	2
269	8	2
270	8	2
271	8	2
272	8	2
273	8	2
274	8	2
275	8	2
276	8	2
277	8	2
278	8	2
279	8	2
280	8	2
281	8	2
282	8	2
283	8	2
284	8	2
285	8	2
286	8	2
287	8	2
288	8	2
289	8	2
290	8	2
291	8	2
292	8	2
293	8	2
294	8	2
295	8	2
296	8	2
297	8	2
298	8	2
299	8	2
300	8	2
301	8	2
302	8	2
303	8	2
304	8	2
305	8	2
306	8	2
307	8	2
308	8	2
309	8	2
310	8	2
311	8	2
312	8	2
313	8	2
314	8	2
315	8	2
316	8	2
317	8	2
318	8	2
319	8	2
320	8	2
321	16	3
322	16	3
323	16	3
324	16	3
325	16	3
326	16	3
327	16	3
328	16	3
329	16	3
330	16	3
331	16	3
332	16	3
333	16	3
334	16	3
335	16	3
336	16	3
337	16	3
338	16	3
339	16	3
340	16	3
341	16	3
342	16	3
343	16	3
344	16	3
345	16	3
346	16	3
347	16	3
348	16	3
349	16	3
350	16	3
351	16	3
352	16	3
353	16	3
354	16	3
355	16	3
356	16	3
357	16	3
358	16	3
359	16	3
360	16	3
361	16	3
362	16	3
363	16	3
364	16	3
365	16	3
366	16	3
367	16	3
368	16	3
369	16	3
370	16	3
371	16	3
372	16	3
373	16	3
374	16	3
375	16	3
376	16	3
377	16	3
378	16	3
379	16	3
380	16	3
381	16	3
382	16	3
383	16	3
384	16	3
385	16	3
386	16	3
387	16	3
388	16	3
389	16	3
390	16	3
391	16	3
392	16	3
393	16	3
394	16	3
395	16	3
396	16	3
397	16	3
398	16	3
399	16	3
400	16	3
401	32	7
402	32	7
403	32	7
404	32	7
405	32	7
406	32	7
407	32	7
408	32	7
409	32	7
410	32	7
411	32	7
412	32	7
413	32	7
414	32	7
415	32	7
416	32	7
417	32	7
418	32	7
419	32	7
420	32	7
421	32	7
422	32	7
423	32	7
424	32	7
425	32	7
426	32	7
427	32	7
428	32	7
429	32	7
430	32	7
431	32	7
432	32	7
433	32	7
434	32	7
435	32	7
436	32	7
437	32	7
438	32	7
439	32	7
440	32	7
441	32	7
442	32	7
443	32	7
444	32	7
445	32	7
446	32	7
447	32	7
448	32	7
449	32	7
450	32	7
451	32	7
452	32	7
453	32	7
454	32	7
455	32	7
456	32	7
457	32	7
458	32	7
459	32	7
460	32	7
461	32	7
462	32	7
463	32	7
464	32	7
465	32	7
466	32	7
467	32	7
468	32	7
469	32	7
470	32	7
471	32	7
472	32	7
473	32	7
474	32	7
475	32	7
476	32	7
477	32	7
478	32	7
479	32	7
480	32	7
481	64	22
482	64	22
483	64	22
484	64	22
485	64	22
486	64	22
487	64	22
488	64	22
489	64	22
490	64	22
491	64	22
492	64	22
493	64	22
494	64	22
495	64	22
496	64	22
497	64	22
498	64	22
499	64	22
500	64	22
501	64	22
502	64	22
503	64	22
504	64	22
505	64	22
506	64	22
507	64	22
508	64	22
509	64	22
510	64	22
511	64	22
512	64	22
513	64	22
514	64	22
515	64	22
516	64	22
517	64	22
518	64	22
519	64	22
520	64	22
521	64	22
522	64	22
523	64	22
524	64	22
525	64	22
526	64	22
527	64	22
528	64	22
529	64	22
530	64	22
531	64	22
532	64	22
533	64	22
534	64	22
535	64	22
536	64	22
537	64	22
538	64	22
539	64	22
540	64	22
541	64	22
542	64	22
543	64	22
544	64	22
545	64	22
546	64	22
547	64	22
548	64	22
549	64	22
550	64	22
551	64	22
552	64	22
553	64	22
554	64	22
555	64	22
556	64	22
557	64	22
558	64	22
559	64	22
560	64	22
561	128	49
562	128	49
563	128	49
564	128	49
565	128	49
566	128	49
567	128	49
568	128	49
569	128	49
570	128	49
571	128	49
572	128	49
573	128	49
574	128	49
575	128	49
576	128	49
577	128	49
578	128	49
579	128	49
580	128	49
581	128	49
582	128	49
583	128	49
584	128	49
585	128	49
586	128	49
587	128	49
588	128	49
589	128	49
590	128	49
591	128	49
592	128	49
593	128	49
594	128	49
595	128	49
596	128	49
597	128	49
598	128	49
599	128	49
600	128	49
601	128	49
602	128	49
603	128	49
604	128	49
605	128	49
606	128	49
607	128	49
608	128	49
609	128	49
610	128	49
611	128	49
612	128	49
613	128	49
614	128	49
615	128	49
616	128	49
617	128	49
618	128	49
619	128	49
620	128	49
621	128	49
622	128	49
623	128	49
624	128	49
625	128	49
626	128	49
627	128	49
628	128	49
629	128	49
630	128	49
631	128	49
632	128	49
633	128	49
634	128	49
635	128	49
636	128	49
637	128	49
638	128	49
639	128	49
640	128	49
641	256	97
642	256	97
643	256	97
644	256	97
645	256	97
646	256	97
647	256	97
648	256	97
649	256	97
650	256	97
651	256	97
652	256	97
653	256	97
654	256	97
655	256	97
656	256	97
657	256	97
658	256	97
659	256	97
660	256	97
661	256	97
662	256	97
663	256	97
664	256	97
665	256	97
666	256	97
667	256	97
668	256	97
669	256	97
670	256	97
671	256	97
672	256	97
673	256	97
674	256	97
675	256	97
676	256	97
677	256	97
678	256	97
679	256	97
680	256	97
681	256	97
682	256	97
683	256	97
684	256	97
685	256	97
686	256	97
687	256	97
688	256	97
689	256	97
690	256	97
691	256	97
692	256	97
693	256	97
694	256	97
695	256	97
696	256	97
697	256	97
698	256	97
699	256	97
700	256	97
701	256	97
702	256	97
703	256	97
704	256	97
705	256	97
706	256	97
707	256	97
708	256	97
709	256	97
710	256	97
711	256	97
712	256	97
713	256	97
714	256	97
715	256	97
716	256	97
717	256	97
718	256	97
719	256	97
720	256	97
721	512	167
722	512	167
723	512	167
724	512	167
725	512	167
726	512	167
727	511	167
728	511	167
729	511	167
730	511	167
731	511	167
732	511	167
733	511	167
734	511	167
735	511	167
736	511	167
737	511	167
738	511	167
739	511	167
740	511	167
741	511	167
742	511	167
743	511	167
744	511	167
745	511	167
746	511	167
747	511	167
748	511	167
749	511	167
750	511	167
751	511	167
752	511	167
753	511	167
754	511	167
755	511	167
756	511	167
757	511	167
758	511	167
759	511	167
760	511	167
761	511	167
762	511	167
763	511	167
764	511	167
765	511	167
766	511	167
767	511	167
768	511	167
769	511	167
770	511	167
771	511	167
772	511	167
773	511	167
774	511	167
775	511	167
776	511	167
777	511	167
778	511	167
779	511	167
780	511	167
781	511	167
782	511	167
783	511	167
784	511	167
785	511	167
786	511	167
787	511	167
788	511	167
789	511	167
790	511	167
791	511	167
792	511	167
793	511	167
794	511	167
795	511	167
796	511	167
797	511	167
798	511	167
799	511	167
800	511	167
801	1013	308
802	1013	308
803	1013	308
804	1013	308
805	1012	308
806	1012	308
807	1012	308
808	1012	308
809	1012	308
810	1012	308
811	1012	308
812	1012	308
813	1012	308
814	1012	308
815	1012	308
816	1012	308
817	1014	309
818	1014	309
819	1014	309
820	1016	311
821	1016	311
822	1016	311
823	1016	311
824	1016	311
825	1016	311
826	1016	311
827	1016	311
828	1016	311
829	1016	311
830	1016	311
831	1016	311
832	1016	311
833	1016	311
834	1016	311
835	1016	311
836	1016	311
837	1016	311
838	1017	311
839	1017	311
840	1017	311
841	1017	311
842	1019	311
843	1019	311
844	1019	311
845	1019	311
846	1018	311
847	1018	311
848	1018	311
849	1018	311
850	1018	311
851	1018	311
852	1018	311
853	1018	311
854	1020	311
855	1020	311
856	1020	311
857	1020	311
858	1020	311
859	1020	311
860	1020	311
861	1020	311
862	1020	311
863	1020	311
864	1020	311
865	1020	311
866	1020	311
867	1020	311
868	1020	311
869	1020	311
870	1020	311
871	1020	311
872	1020	311
873	1020	311
874	1020	311
875	1020	311
876	1020	311
877	1020	311
878	1020	311
879	1020	311
880	1020	311
881	2013	655
882	2012	655
883	2012	655
884	2012	655
885	2014	655
886	2014	655
887	2013	655
888	2013	655
889	2013	655
890	2013	655
891	2013	655
892	2013	655
893	2013	655
894	2013	655
895	2012	655
896	2012	655
897	2014	655
898	2014	655
899	2014	655
900	2014	655
901	2014	655
902	2014	655
903	2016	655
904	2016	655
905	2016	655
906	2018	656
907	2018	656
908	2018	656
909	2018	656
910	2018	656
911	2018	656
912	2018	656
913	2022	658
914	2021	658
915	2021	658
916	2021	658
917	2021	658
918	2021	658
919	2025	659
920	2025	659
921	2025	659
922	2025	659
923	2025	659
924	2025	659
925	2027	660
926	2027	660
927	2027	660
928	2027	660
929	2027	660
930	2027	660
931	2027	660
932	2027	660
933	2027	660
934	2027	660
935	2027	660
936	2027	660
937	2027	660
938	2027	660
939	2027	660
940	2027	660
941	2027	660
942	2027	660
943	2027	660
944	2027	660
945	2027	660
946	2027	660
947	2027	660
948	2027	660
949	2027	660
950	2027	660
951	2027	660
952	2027	660
953	2027	660
954	2027	660
955	2028	660
956	2028	660
957	2028	660
958	2028	660
959	2028	660
960	2028	660
961	3999	1315
962	3996	1315
963	4000	1317
964	3999	1317
965	3998	1317
966	3997	1317
967	3999	1317
968	3999	1317
969	4003	1319
970	4003	1319
971	4002	1319
972	4002	1319
973	4003	1319
974	4002	1319
975	4002	1319
976	4002	1319
977	4002	1319
978	4002	1319
979	4002	1319
980	4002	1319
981	4002	1319
982	4002	1319
983	4002	1319
984	4002	1319
985	4002	1319
986	4002	1319
987	4006	1320
988	4005	1320
989	4005	1320
990	4005	1320
991	4005	1320
992	4005	1320
993	4009	1322
994	4009	1322
995	4009	1322
996	4009	1322
997	4009	1322
998	4009	1322
999	4009	1322
1000	4009	1322
1001	4009	1322
1002	4011	1323
1003	4011	1323
1004	4011	1323
1005	4015	1324
1006	4015	1324
1007	4015	1324
1008	4015	1324
1009	4023	1326
1010	4023	1326
1011	4027	1327
1012	4027	1327
1013	4031	1328
1014	4031	1328
1015	4031	1328
1016	4031	1328
1017	4031	1328
1018	4039	1330
1019	4041	1331
1020	4041	1331
1021	4041	1331
1022	4041	1331
1023	4041	1331
1024	4041	1331
1025	4041	1331
1026	4041	1331
1027	4041	1331
1028	4041	1331
1029	4041	1331
1030	4041	1331
1031	4041	1331
1032	4041	1331
1033	4041	1331
1034	4041	1331
1035	4041	1331
1036	4041	1331
1037	4041	1331
1038	4041	1331
1039	4041	1331
1040	4041	1331
1041	7934	2647
1042	7933	2647
1043	7933	2647
1044	7934	2647
1045	7934	2647
1046	7933	2647
1047	7932	2647
1048	7932	2647
1049	7940	2652
1050	7940	2652
1051	7940	2652
1052	7940	2652
1053	7954	2655
1054	7954	2655
1055	7954	2655
1056	7954	2655
1057	7954	2655
1058	7955	2655
1059	7955	2655
1060	7955	2655
1061	7955	2655
1062	7954	2655
1063	7956	2655
1064	7957	2655
1065	7959	2655
1066	7960	2656
1067	7960	2656
1068	7959	2656
1069	7959	2656
1070	7961	2657
1071	7961	2657
1072	7962	2657
1073	7962	2657
1074	7963	2657
1075	7965	2658
1076	7964	2658
1077	7966	2658
1078	7966	2658
1079	7967	2658
1080	7967	2658
1081	7967	2658
1082	7967	2658
1083	7967	2658
1084	7975	2659
1085	7975	2659
1086	7975	2659
1087	7977	2660
1088	7981	2662
1089	7989	2665
1090	7989	2665
1091	7989	2665
1092	7991	2667
1093	7993	2667
1094	7993	2667
1095	7993	2667
1096	7995	2667
1097	7995	2667
1098	7999	2668
1099	8001	2669
1100	8001	2669
1101	8001	2669
1102	8001	2669
1103	8001	2669
1104	8001	2669
1105	8017	2672
1106	8017	2672
1107	8025	2675
1108	8025	2675
1109	8025	2675
1110	8025	2675
1111	8025	2675
1112	8025	2675
1113	8025	2675
1114	8025	2675
1115	8025	2675
1116	8033	2678
1117	8049	2680
1118	8049	2680
1119	8049	2680
1120	8057	2682
1121	15774	5238
1122	15774	5238
1123	15778	5239
1124	15783	5242
1125	15782	5242
1126	15782	5243
1127	15787	5243
1128	15789	5245
1129	15789	5245
1130	15789	5247
1131	15794	5249
1132	15793	5249
1133	15793	5249
1134	15794	5249
1135	15793	5249
1136	15793	5249
1137	15816	5257
1138	15816	5257
1139	15826	5261
1140	15830	5262
1141	15832	5263
1142	15832	5263
1143	15836	5265
1144	15835	5265
1145	15849	5272
1146	15853	5273
1147	15855	5275
1148	15855	5275
1149	15859	5276
1150	15861	5278
1151	15863	5279
1152	15863	5279
1153	15863	5279
1154	15867	5282
1155	15868	5282
1156	15868	5282
1157	15872	5283
1158	15872	5283
1159	15872	5283
1160	15872	5283
1161	15874	5283
1162	15874	5283
1163	15876	5283
1164	15876	5283
1165	15879	5285
1166	15879	5285
1167	15883	5285
1168	15883	5285
1169	15884	5285
1170	15884	5285
1171	15888	5286
1172	15888	5286
1173	15897	5288
1174	15899	5289
1175	15901	5289
1176	15901	5289
1177	15899	5289
1178	15899	5289
1179	15903	5290
1180	15905	5290
1181	15905	5290
1182	15905	5290
1183	15905	5290
1184	15905	5290
1185	15921	5295
1186	15921	5295
1187	15922	5295
1188	15922	5295
1189	15927	5296
1190	15927	5296
1191	15927	5296
1192	15927	5296
1193	15931	5298
1194	15931	5298
1195	15931	5298
1196	15931	5298
1197	15934	5299
1198	15934	5299
1199	15934	5299
1200	15933	5299
1201	31260	10504
1202	31257	10504
1203	31259	10505
1204	31261	10506
1205	31275	10508
1206	31278	10508
1207	31288	10511
1208	31289	10513
1209	31311	10521
1210	31313	10522
1211	31319	10522
1212	31319	10522
1213	31340	10526
1214	31342	10528
1215	31356	10532
1216	31387	10547
1217	31393	10549
1218	31394	10549
1219	31402	10552
1220	31401	10552
1221	31461	10572
1222	31459	10572
1223	31465	10575
1224	31466	10576
1225	31502	10587
1226	31506	10587
1227	31508	10587
1228	31506	10587
1229	31506	10587
1230	31506	10587
1231	31510	10590
1232	31512	10590
1233	31512	10590
1234	31511	10590
1235	31523	10593
1236	31523	10593
1237	31539	10598
1238	31541	10598
1239	31553	10604
1240	31559	10606
1241	31563	10606
1242	31565	10608
1243	31571	10608
1244	31581	10610
1245	31589	10610
1246	31590	10610
1247	31590	10610
1248	31592	10610
1249	31601	10614
1250	31601	10614
1251	31609	10616
1252	31614	10618
1253	31635	10625
1254	31640	10626
1255	31639	10626
1256	31641	10626
1257	31649	10630
1258	31655	10633
1259	31665	10637
1260	31665	10637
1261	31669	10638
1262	31669	10638
1263	31669	10638
1264	31669	10638
1265	31669	10638
1266	31669	10638
1267	31685	10644
1268	31685	10644
1269	31685	10644
1270	31693	10650
1271	31693	10650
1272	31693	10650
1273	31694	10650
1274	31694	10650
1275	31694	10650
1276	31702	10654
1277	31718	10660
1278	31717	10660
1279	31717	10660
1280	31717	10660
1281	62046	20760
1282	62040	20760
1283	62042	20763
1284	62041	20765
1285	62057	20770
1286	62061	20772
1287	62066	20774
1288	62073	20779
1289	62072	20779
1290	62097	20794
1291	62104	20796
1292	62110	20797
1293	62122	20804
1294	62125	20805
1295	62150	20812
1296	62166	20818
1297	62258	20846
1298	62258	20846
1299	62280	20851
1300	62284	20853
1301	62287	20854
1302	62297	20856
1303	62315	20861
1304	62317	20862
1305	62402	20893
1306	62407	20895
1307	62416	20898
1308	62432	20904
1309	62450	20911
1310	62458	20912
1311	62544	20948
1312	62552	20953
1313	62600	20974
1314	62605	20976
1315	62685	21006
1316	62692	21008
1317	62701	21009
1318	62707	21011
1319	62713	21012
1320	62718	21012
1321	62724	21013
1322	62730	21015
1323	62735	21016
1324	62743	21020
1325	62747	21022
1326	62811	21055
1327	62820	21058
1328	62826	21060
1329	62852	21067
1330	62850	21067
1331	62866	21073
1332	62872	21074
1333	62878	21077
1334	62878	21077
1335	62892	21081
1336	62894	21082
1337	62901	21085
1338	62921	21096
1339	62937	21104
1340	62939	21104
1341	62948	21107
1342	62964	21112
1343	62967	21113
1344	62967	21113
1345	62966	21113
1346	62966	21113
1347	62981	21122
1348	62982	21122
1349	62991	21124
1350	62993	21125
1351	62993	21125
1352	62993	21125
1353	63001	21128
1354	63008	21130
1355	63012	21132
1356	63028	21136
1357	63044	21142
1358	63044	21142
1359	63064	21151
1360	63064	21151
1361	123094	41232
1362	123097	41235
1363	123103	41241
1364	123109	41248
1365	123158	41264
1366	123170	41268
1367	123192	41277
1368	123210	41284
1369	123234	41296
1370	123251	41302
1371	123270	41307
1372	123292	41315
1373	123373	41339
1374	123384	41341
1375	123411	41347
1376	123426	41357
1377	123503	41380
1378	123504	41382
1379	123526	41387
1380	123550	41394
1381	123598	41404
1382	123623	41414
1383	123657	41425
1384	123663	41427
1385	123759	41463
1386	123794	41473
1387	123829	41487
1388	123851	41493
1389	124015	41550
1390	124021	41553
1391	124054	41564
1392	124062	41565
1393	124202	41615
1394	124211	41618
1395	124243	41629
1396	124254	41633
1397	124413	41682
1398	124424	41685
1399	124440	41691
1400	124460	41696
1401	124589	41740
1402	124598	41744
1403	124635	41752
1404	124645	41757
1405	124661	41762
1406	124670	41763
1407	124689	41769
1408	124696	41772
1409	124765	41794
1410	124772	41795
1411	124784	41801
1412	124797	41804
1413	124860	41826
1414	124988	41871
1415	125027	41884
1416	125032	41887
1417	125057	41894
1418	125064	41897
1419	125086	41903
1420	125093	41905
1421	125166	41924
1422	125165	41924
1423	125183	41928
1424	125183	41928
1425	125205	41936
1426	125205	41936
1427	125224	41942
1428	125224	41942
1429	125240	41949
1430	125247	41951
1431	125319	41973
1432	125319	41973
1433	125376	41998
1434	125375	41998
1435	125386	41998
1436	125402	42004
1437	125437	42015
1438	125436	42015
1439	125446	42021
1440	125454	42022
1441	244328	81726
1442	244316	81730
1443	244353	81752
1444	244381	81764
1445	244434	81783
1446	244442	81790
1447	244532	81821
1448	244548	81828
1449	244639	81857
1450	244656	81864
1451	244679	81874
1452	244702	81888
1453	244792	81921
1454	244819	81930
1455	244888	81958
1456	245020	81997
1457	245068	82011
1458	245086	82024
1459	245126	82039
1460	245144	82044
1461	245245	82083
1462	245290	82102
1463	245350	82126
1464	245369	82130
1465	245471	82157
1466	245533	82180
1467	245570	82191
1468	245600	82199
1469	245698	82233
1470	245714	82239
1471	245852	82283
1472	245879	82292
1473	246363	82455
1474	246396	82469
1475	246454	82497
1476	246543	82525
1477	246694	82569
1478	246736	82581
1479	246785	82594
1480	246827	82612
1481	246900	82642
1482	246913	82648
1483	247094	82716
1484	247117	82723
1485	247184	82742
1486	247323	82797
1487	247371	82809
1488	247390	82816
1489	247911	82980
1490	247923	82983
1491	248069	83035
1492	248103	83044
1493	248189	83067
1494	248208	83070
1495	248261	83086
1496	248287	83093
1497	248335	83109
1498	248363	83118
1499	248403	83128
1500	248422	83132
1501	248455	83140
