Time	TotalPop	Totalpdl1Pop
201	4	0
202	4	0
203	4	0
204	4	0
205	4	0
206	4	0
207	4	0
208	4	0
209	4	0
210	4	0
211	4	0
212	4	0
213	4	0
214	4	0
215	4	0
216	4	0
217	4	0
218	4	0
219	4	0
220	4	0
221	4	0
222	4	0
223	4	0
224	4	0
225	4	0
226	4	0
227	4	0
228	4	0
229	4	0
230	4	0
231	4	0
232	4	0
233	4	0
234	4	0
235	4	0
236	4	0
237	4	0
238	4	0
239	4	0
240	4	0
241	8	0
242	8	0
243	8	0
244	8	0
245	8	0
246	8	0
247	8	0
248	8	0
249	8	0
250	8	0
251	8	0
252	8	0
253	8	0
254	8	0
255	8	0
256	8	0
257	8	0
258	8	0
259	8	0
260	8	0
261	8	0
262	8	0
263	8	0
264	8	0
265	8	0
266	8	0
267	8	0
268	8	0
269	8	0
270	8	0
271	8	0
272	8	0
273	8	0
274	8	0
275	8	0
276	8	0
277	8	0
278	8	0
279	8	0
280	8	0
281	8	0
282	8	0
283	8	0
284	8	0
285	8	0
286	8	0
287	8	0
288	8	0
289	8	0
290	8	0
291	8	0
292	8	0
293	8	0
294	8	0
295	8	0
296	8	0
297	8	0
298	8	0
299	8	0
300	8	0
301	8	0
302	8	0
303	8	0
304	8	0
305	8	0
306	8	0
307	8	0
308	8	0
309	8	0
310	8	0
311	8	0
312	8	0
313	8	0
314	8	0
315	8	0
316	8	0
317	8	0
318	8	0
319	8	0
320	8	0
321	16	0
322	16	0
323	16	0
324	16	0
325	16	0
326	16	0
327	16	0
328	16	0
329	16	0
330	16	0
331	16	0
332	16	0
333	16	0
334	16	0
335	16	0
336	16	0
337	16	0
338	16	0
339	16	0
340	16	0
341	16	0
342	16	0
343	16	0
344	16	0
345	16	0
346	16	0
347	16	0
348	16	0
349	16	0
350	16	0
351	16	0
352	16	0
353	16	0
354	16	0
355	16	0
356	16	0
357	16	0
358	16	0
359	16	0
360	16	0
361	16	0
362	16	0
363	16	0
364	16	0
365	16	0
366	16	0
367	16	0
368	16	0
369	16	0
370	16	0
371	16	0
372	16	0
373	16	0
374	16	0
375	16	0
376	16	0
377	16	0
378	16	0
379	16	0
380	16	0
381	16	0
382	16	0
383	16	0
384	16	0
385	16	0
386	16	0
387	16	0
388	16	0
389	16	0
390	16	0
391	16	0
392	16	0
393	16	0
394	16	0
395	16	0
396	16	0
397	16	0
398	16	0
399	16	0
400	16	0
401	32	0
402	32	0
403	32	0
404	32	0
405	32	0
406	32	0
407	32	0
408	32	0
409	32	0
410	32	0
411	32	0
412	32	0
413	32	0
414	32	0
415	32	0
416	32	0
417	32	0
418	32	0
419	32	0
420	32	0
421	32	0
422	32	0
423	32	0
424	32	0
425	32	0
426	32	0
427	32	0
428	32	0
429	32	0
430	32	0
431	32	0
432	32	0
433	32	0
434	32	0
435	32	0
436	32	0
437	32	0
438	32	0
439	32	0
440	32	0
441	32	0
442	32	0
443	32	0
444	32	0
445	32	0
446	32	0
447	32	0
448	32	0
449	32	0
450	32	0
451	32	0
452	32	0
453	32	0
454	32	0
455	32	0
456	32	0
457	32	0
458	32	0
459	32	0
460	32	0
461	32	0
462	32	0
463	32	0
464	32	0
465	32	0
466	32	0
467	32	0
468	32	0
469	32	0
470	32	0
471	32	0
472	32	0
473	32	0
474	32	0
475	32	0
476	32	0
477	32	0
478	32	0
479	32	0
480	32	0
481	62	0
482	64	0
483	64	0
484	64	0
485	64	0
486	64	0
487	64	0
488	64	0
489	64	0
490	64	0
491	64	0
492	64	0
493	64	0
494	64	0
495	64	0
496	64	0
497	64	0
498	64	0
499	64	0
500	64	0
501	64	0
502	64	0
503	64	0
504	64	0
505	64	0
506	64	0
507	64	0
508	64	0
509	64	0
510	64	0
511	64	0
512	64	0
513	64	0
514	64	0
515	64	0
516	64	0
517	64	0
518	64	0
519	64	0
520	64	0
521	64	0
522	64	0
523	64	0
524	64	0
525	64	0
526	64	0
527	64	0
528	64	0
529	64	0
530	64	0
531	64	0
532	64	0
533	64	0
534	64	0
535	64	0
536	64	0
537	64	0
538	64	0
539	64	0
540	64	0
541	64	0
542	64	0
543	64	0
544	64	0
545	64	0
546	64	0
547	64	0
548	64	0
549	64	0
550	64	0
551	64	0
552	64	0
553	64	0
554	64	0
555	64	0
556	64	0
557	64	0
558	64	0
559	64	0
560	64	0
561	124	0
562	124	0
563	128	0
564	128	0
565	128	0
566	128	0
567	128	0
568	128	0
569	128	0
570	128	0
571	128	0
572	128	0
573	128	0
574	128	0
575	128	0
576	128	0
577	128	0
578	128	0
579	128	0
580	128	0
581	128	0
582	128	0
583	128	0
584	128	0
585	128	0
586	128	0
587	128	0
588	128	0
589	128	0
590	128	0
591	128	0
592	128	0
593	128	0
594	128	0
595	128	0
596	128	0
597	128	0
598	128	0
599	128	0
600	128	0
601	128	0
602	128	0
603	128	0
604	128	0
605	128	0
606	128	0
607	128	0
608	128	0
609	128	0
610	128	0
611	128	0
612	128	0
613	128	0
614	128	0
615	128	0
616	128	0
617	128	0
618	128	0
619	128	0
620	128	0
621	128	0
622	128	0
623	128	0
624	128	0
625	128	0
626	128	0
627	128	0
628	128	0
629	128	0
630	128	0
631	128	0
632	128	0
633	128	0
634	128	0
635	128	0
636	128	0
637	128	0
638	128	0
639	128	0
640	128	0
641	248	0
642	248	0
643	248	0
644	256	0
645	256	0
646	256	0
647	256	0
648	256	0
649	256	0
650	256	0
651	256	0
652	256	0
653	256	0
654	256	0
655	256	0
656	256	0
657	256	0
658	256	0
659	256	0
660	256	0
661	256	0
662	256	0
663	256	0
664	256	0
665	256	0
666	256	0
667	256	0
668	256	0
669	256	0
670	256	0
671	256	0
672	256	0
673	256	0
674	256	0
675	256	0
676	256	0
677	256	0
678	256	0
679	256	0
680	256	0
681	256	0
682	256	0
683	256	0
684	256	0
685	256	0
686	256	0
687	256	0
688	256	0
689	256	0
690	256	0
691	256	0
692	256	0
693	256	0
694	256	0
695	256	0
696	256	0
697	256	0
698	256	0
699	256	0
700	256	0
701	256	0
702	256	0
703	256	0
704	256	0
705	256	0
706	256	0
707	256	0
708	256	0
709	256	0
710	256	0
711	256	0
712	256	0
713	256	0
714	256	0
715	256	0
716	256	0
717	256	0
718	256	0
719	256	0
720	256	0
721	490	0
722	490	0
723	490	0
724	490	0
725	502	0
726	502	0
727	502	0
728	502	0
729	502	0
730	502	0
731	502	0
732	502	0
733	502	0
734	502	0
735	502	0
736	502	0
737	502	0
738	502	0
739	504	0
740	504	0
741	504	0
742	504	0
743	504	0
744	504	0
745	504	0
746	504	0
747	504	0
748	504	0
749	504	0
750	504	0
751	504	0
752	504	0
753	504	0
754	504	0
755	504	0
756	504	0
757	506	0
758	506	0
759	506	0
760	506	0
761	506	0
762	506	0
763	506	0
764	506	0
765	506	0
766	506	0
767	506	0
768	506	0
769	506	0
770	506	0
771	506	0
772	508	0
773	508	0
774	508	0
775	508	0
776	508	0
777	510	0
778	510	0
779	512	0
780	512	0
781	512	0
782	512	0
783	512	0
784	512	0
785	512	0
786	512	0
787	512	0
788	512	0
789	512	0
790	512	0
791	512	0
792	512	0
793	512	0
794	512	0
795	512	0
796	512	0
797	512	0
798	512	0
799	512	0
800	512	0
801	978	0
802	978	0
803	978	0
804	978	0
805	978	0
806	1002	0
807	1002	0
808	1002	0
809	1002	0
810	1002	0
811	1002	0
812	1002	0
813	1002	0
814	1002	0
815	1002	0
816	1002	0
817	1002	0
818	1002	0
819	1002	0
820	1002	0
821	1002	0
822	1002	0
823	1002	0
824	1004	0
825	1004	0
826	1004	0
827	1004	0
828	1004	0
829	1004	0
830	1004	0
831	1004	0
832	1004	0
833	1004	0
834	1004	0
835	1004	0
836	1004	0
837	1008	0
838	1008	0
839	1008	0
840	1008	0
841	1008	0
842	1008	0
843	1008	0
844	1008	0
845	1008	0
846	1008	0
847	1008	0
848	1008	0
849	1008	0
850	1008	0
851	1008	0
852	1008	0
853	1008	0
854	1008	0
855	1008	0
856	1008	0
857	1008	0
858	1008	0
859	1008	0
860	1008	0
861	1008	0
862	1008	0
863	1008	0
864	1008	0
865	1008	0
866	1008	0
867	1008	0
868	1008	0
869	1008	0
870	1012	0
871	1012	0
872	1012	0
873	1012	0
874	1012	0
875	1012	0
876	1012	0
877	1012	0
878	1012	0
879	1012	0
880	1012	0
881	1936	0
882	1936	0
883	1936	0
884	1936	0
885	1936	0
886	1936	0
887	1984	0
888	1984	0
889	1984	0
890	1986	0
891	1986	0
892	1986	0
893	1988	0
894	1988	0
895	1990	0
896	1990	0
897	1990	0
898	1990	0
899	1990	0
900	1990	0
901	1990	0
902	1990	0
903	1994	0
904	1994	0
905	1994	0
906	1994	0
907	1994	0
908	1994	0
909	1994	0
910	1994	0
911	1994	0
912	1994	0
913	1998	0
914	2002	0
915	2002	0
916	2002	0
917	2002	0
918	2002	0
919	2002	0
920	2002	0
921	2002	0
922	2002	0
923	2002	0
924	2002	0
925	2002	0
926	2002	0
927	2006	0
928	2006	0
929	2006	0
930	2006	0
931	2006	0
932	2006	0
933	2006	0
934	2008	0
935	2016	0
936	2016	0
937	2016	0
938	2016	0
939	2016	0
940	2016	0
941	2016	0
942	2016	0
943	2016	0
944	2016	0
945	2016	0
946	2016	0
947	2016	0
948	2016	0
949	2016	0
950	2016	0
951	2016	0
952	2016	0
953	2016	0
954	2016	0
955	2016	0
956	2016	0
957	2016	0
958	2016	0
959	2016	0
960	2016	0
961	3847	0
962	3847	0
963	3847	0
964	3847	0
965	3849	0
966	3851	0
967	3851	0
968	3949	0
969	3949	0
970	3949	0
971	3948	0
972	3948	0
973	3948	0
974	3948	0
975	3947	0
976	3947	0
977	3947	0
978	3947	0
979	3951	0
980	3953	0
981	3955	0
982	3955	0
983	3963	0
984	3963	0
985	3967	0
986	3967	0
987	3969	0
988	3969	0
989	3973	0
990	3973	0
991	3972	0
992	3972	0
993	3972	0
994	3972	0
995	3972	0
996	3972	0
997	3972	0
998	3972	0
999	3972	0
1000	3974	0
1001	3974	0
1002	3974	0
1003	3974	0
1004	3974	0
1005	3974	0
1006	3974	0
1007	3974	0
1008	3976	0
1009	3976	0
1010	3976	0
1011	3976	0
1012	3976	0
1013	3976	0
1014	3976	0
1015	3976	0
1016	3976	0
1017	3976	0
1018	3976	0
1019	3976	0
1020	3976	0
1021	3976	0
1022	3976	0
1023	3976	0
1024	3976	0
1025	3976	0
1026	3976	0
1027	3976	0
1028	3976	0
1029	3976	0
1030	3984	0
1031	3984	0
1032	3984	0
1033	4000	0
1034	4008	0
1035	4008	0
1036	4008	0
1037	4008	0
1038	4008	0
1039	4008	0
1040	4008	0
1041	7626	0
1042	7625	0
1043	7625	0
1044	7629	0
1045	7629	0
1046	7629	0
1047	7631	0
1048	7631	0
1049	7843	0
1050	7843	0
1051	7847	0
1052	7849	0
1053	7849	0
1054	7848	0
1055	7852	0
1056	7852	0
1057	7852	0
1058	7852	0
1059	7852	0
1060	7854	0
1061	7854	0
1062	7854	0
1063	7856	0
1064	7856	0
1065	7858	0
1066	7858	0
1067	7862	0
1068	7870	0
1069	7870	0
1070	7870	0
1071	7870	0
1072	7870	0
1073	7870	0
1074	7870	0
1075	7872	0
1076	7876	0
1077	7884	0
1078	7884	0
1079	7888	0
1080	7890	0
1081	7898	0
1082	7898	0
1083	7904	0
1084	7904	0
1085	7904	0
1086	7906	0
1087	7908	0
1088	7908	0
1089	7908	0
1090	7910	0
1091	7914	0
1092	7914	0
1093	7918	0
1094	7920	0
1095	7922	0
1096	7938	0
1097	7938	0
1098	7940	0
1099	7940	0
1100	7940	0
1101	7940	0
1102	7940	0
1103	7940	0
1104	7940	0
1105	7940	0
1106	7940	0
1107	7940	0
1108	7940	0
1109	7940	0
1110	7940	0
1111	7940	0
1112	7940	0
1113	7940	0
1114	7940	0
1115	7940	0
1116	7940	0
1117	7940	0
1118	7940	0
1119	7944	0
1120	7944	0
1121	15108	0
1122	15109	0
1123	15109	0
1124	15108	0
1125	15106	0
1126	15107	0
1127	15116	0
1128	15118	0
1129	15117	0
1130	15501	0
1131	15535	0
1132	15536	0
1133	15564	0
1134	15564	0
1135	15570	0
1136	15578	0
1137	15577	0
1138	15579	0
1139	15579	0
1140	15579	0
1141	15578	0
1142	15584	0
1143	15590	0
1144	15590	0
1145	15592	0
1146	15592	0
1147	15592	0
1148	15596	0
1149	15596	0
1150	15598	0
1151	15602	0
1152	15603	0
1153	15603	0
1154	15605	0
1155	15605	0
1156	15607	0
1157	15625	0
1158	15627	0
1159	15633	0
1160	15635	0
1161	15637	0
1162	15637	0
1163	15639	0
1164	15643	0
1165	15663	0
1166	15665	0
1167	15665	0
1168	15665	0
1169	15685	0
1170	15687	0
1171	15689	0
1172	15691	0
1173	15693	0
1174	15695	0
1175	15694	0
1176	15694	0
1177	15706	0
1178	15714	0
1179	15716	0
1180	15722	0
1181	15730	0
1182	15730	0
1183	15729	0
1184	15745	0
1185	15761	0
1186	15761	0
1187	15761	0
1188	15760	0
1189	15764	0
1190	15764	0
1191	15772	0
1192	15772	0
1193	15774	0
1194	15774	0
1195	15774	0
1196	15774	0
1197	15774	0
1198	15774	0
1199	15786	0
1200	15794	0
1201	29993	0
1202	29995	0
1203	29998	0
1204	30000	0
1205	29999	0
1206	29998	0
1207	29999	0
1208	30000	0
1209	30035	0
1210	30051	0
1211	30823	0
1212	30829	0
1213	30838	0
1214	30846	0
1215	30846	0
1216	30850	0
1217	30870	0
1218	30872	0
1219	30880	0
1220	30879	0
1221	30910	0
1222	30915	0
1223	30921	0
1224	30921	0
1225	30917	0
1226	30920	0
1227	30924	0
1228	30926	0
1229	31010	0
1230	31010	0
1231	31014	0
1232	31014	0
1233	31016	0
1234	31026	0
1235	31032	0
1236	31066	0
1237	31070	0
1238	31078	0
1239	31078	0
1240	31082	0
1241	31084	0
1242	31088	0
1243	31091	0
1244	31093	0
1245	31101	0
1246	31135	0
1247	31139	0
1248	31143	0
1249	31147	0
1250	31149	0
1251	31149	0
1252	31151	0
1253	31153	0
1254	31157	0
1255	31167	0
1256	31169	0
1257	31171	0
1258	31183	0
1259	31193	0
1260	31193	0
1261	31231	0
1262	31239	0
1263	31243	0
1264	31243	0
1265	31243	0
1266	31243	0
1267	31259	0
1268	31259	0
1269	31259	0
1270	31259	0
1271	31287	0
1272	31287	0
1273	31301	0
1274	31301	0
1275	31305	0
1276	31305	0
1277	31325	0
1278	31325	0
1279	31329	0
1280	31329	0
1281	59460	0
1282	59464	0
1283	59465	0
1284	59473	0
1285	59486	0
1286	59488	0
1287	59498	0
1288	59499	0
1289	59497	0
1290	59497	0
1291	59502	0
1292	61017	0
1293	61050	0
1294	61052	0
1295	61062	0
1296	61102	0
1297	61115	0
1298	61118	0
1299	61139	0
1300	61136	0
1301	61177	0
1302	61185	0
1303	61206	0
1304	61210	0
1305	61249	0
1306	61304	0
1307	61326	0
1308	61332	0
1309	61340	0
1310	61346	0
1311	61369	0
1312	61379	0
1313	61389	0
1314	61407	0
1315	61413	0
1316	61445	0
1317	61457	0
1318	61463	0
1319	61510	0
1320	61516	0
1321	61576	0
1322	61646	0
1323	61670	0
1324	61677	0
1325	61698	0
1326	61700	0
1327	61834	0
1328	61846	0
1329	61848	0
1330	61860	0
1331	61876	0
1332	61882	0
1333	61898	0
1334	61902	0
1335	61970	0
1336	61984	0
1337	61990	0
1338	61995	0
1339	62067	0
1340	62069	0
1341	62077	0
1342	62077	0
1343	62077	0
1344	62079	0
1345	62083	0
1346	62083	0
1347	62095	0
1348	62103	0
1349	62103	0
1350	62103	0
1351	62123	0
1352	62123	0
1353	62199	0
1354	62201	0
1355	62207	0
1356	62207	0
1357	62239	0
1358	62243	0
1359	62251	0
1360	62263	0
1361	117998	0
1362	118015	0
1363	118053	0
1364	118068	0
1365	118142	0
1366	118148	0
1367	118157	0
1368	118165	0
1369	118210	0
1370	118210	0
1371	118232	0
1372	118245	0
1373	121274	0
1374	121287	0
1375	121308	0
1376	121404	0
1377	121424	0
1378	121427	0
1379	121460	0
1380	121473	0
1381	121535	0
1382	121564	0
1383	121585	0
1384	121601	0
1385	121711	0
1386	121723	0
1387	121746	0
1388	121752	0
1389	121796	0
1390	121805	0
1391	121922	0
1392	121938	0
1393	121953	0
1394	121977	0
1395	121999	0
1396	122004	0
1397	122056	0
1398	122069	0
1399	122077	0
1400	122113	0
1401	122145	0
1402	122153	0
1403	122233	0
1404	122249	0
1405	122279	0
1406	122317	0
1407	122336	0
1408	122344	0
1409	122371	0
1410	122389	0
1411	122445	0
1412	122459	0
1413	122475	0
1414	122487	0
1415	122505	0
1416	122551	0
1417	122599	0
1418	122603	0
1419	122625	0
1420	122643	0
1421	122703	0
1422	122705	0
1423	122721	0
1424	122873	0
1425	123129	0
1426	123131	0
1427	123219	0
1428	123225	0
1429	123240	0
1430	123242	0
1431	123266	0
1432	123266	0
1433	123282	0
1434	123290	0
1435	123409	0
1436	123425	0
1437	123460	0
1438	123459	0
1439	123473	0
1440	123481	0
1441	233843	0
1442	233980	0
1443	234023	0
1444	234055	0
1445	234226	0
1446	234273	0
1447	234313	0
1448	234319	0
1449	234369	0
1450	234383	0
1451	234435	0
1452	234436	0
1453	234518	0
1454	240564	0
1455	240610	0
1456	240671	0
1457	240795	0
1458	240835	0
1459	241104	0
1460	241125	0
1461	241182	0
1462	241208	0
1463	241236	0
1464	241252	0
1465	241311	0
1466	241424	0
1467	241463	0
1468	241490	0
1469	241740	0
1470	241755	0
1471	241862	0
1472	241885	0
1473	241969	0
1474	241995	0
1475	242096	0
1476	242278	0
1477	242404	0
1478	242438	0
1479	242471	0
1480	242507	0
1481	242736	0
1482	242770	0
1483	242822	0
1484	242854	0
1485	242956	0
1486	242979	0
1487	243044	0
1488	243085	0
1489	243134	0
1490	243257	0
1491	243313	0
1492	243330	0
1493	243459	0
1494	243475	0
1495	243545	0
1496	243615	0
1497	243687	0
1498	243714	0
1499	243766	0
1500	243778	0
1501	243851	0
1502	243870	0
1503	243888	0
1504	243917	0
1505	243987	0
1506	243989	0
1507	244065	0
1508	244076	0
1509	244128	0
1510	244146	0
1511	244190	0
1512	244190	0
1513	244499	0
1514	244508	0
1515	244520	0
1516	244598	0
1517	244694	0
1518	244698	0
1519	244758	0
1520	244774	0
1521	463362	0
1522	463409	0
1523	463976	0
1524	464031	0
1525	464226	0
1526	464301	0
1527	464479	0
1528	464552	0
1529	464674	0
1530	464722	0
1531	464859	0
1532	464898	0
1533	465013	0
1534	465071	0
1535	476943	0
1536	477044	0
1537	477442	0
1538	477456	0
1539	477572	0
1540	477637	0
1541	477787	0
1542	478070	0
1543	478133	0
1544	478182	0
1545	478583	0
1546	478644	0
1547	478742	0
1548	479022	0
1549	479204	0
1550	479264	0
1551	479474	0
1552	479516	0
1553	480053	0
1554	480126	0
1555	480286	0
1556	480414	0
1557	480644	0
1558	480827	0
1559	480901	0
1560	480972	0
1561	481577	0
1562	481626	0
1563	481809	0
1564	481890	0
1565	481994	0
1566	482033	0
1567	482100	0
1568	482127	0
1569	482265	0
1570	482333	0
1571	482462	0
1572	482507	0
1573	482703	0
1574	482858	0
1575	482985	0
1576	483182	0
1577	483495	0
1578	483559	0
1579	483646	0
1580	483698	0
1581	484052	0
1582	484092	0
1583	484128	0
1584	484150	0
1585	484290	0
1586	484452	0
1587	484585	0
1588	484633	0
1589	484784	0
1590	484865	0
1591	485071	0
1592	485082	0
1593	485362	0
1594	485362	0
1595	485474	0
1596	485588	0
1597	485707	0
1598	485847	0
1599	486015	0
1600	486023	0
1601	918979	0
1602	919512	0
1603	919678	0
1604	919761	0
1605	920174	0
1606	920459	0
1607	920771	0
1608	920983	0
1609	921266	0
1610	921417	0
1611	921606	0
1612	921684	0
1613	922034	0
1614	922112	0
1615	922321	0
1616	945873	0
1617	946153	0
1618	946223	0
1619	946459	0
1620	946539	0
1621	948020	0
1622	948159	0
1623	948517	0
1624	948585	0
1625	949439	0
1626	949716	0
1627	949893	0
1628	950055	0
1629	950840	0
1630	950897	0
1631	951321	0
1632	951400	0
1633	951665	0
1634	951820	0
1635	952008	0
1636	952311	0
1637	953233	0
1638	953347	0
1639	953478	0
1640	953621	0
1641	953882	0
1642	953968	0
1643	954511	0
1644	954626	0
1645	954994	0
1646	955792	0
1647	956363	0
1648	956947	0
1649	957638	0
1650	957780	0
1651	958122	0
1652	958310	0
1653	958731	0
1654	958923	0
1655	959124	0
1656	959412	0
1657	959647	0
1658	959762	0
1659	959912	0
1660	960018	0
1661	960772	0
1662	960818	0
1663	960897	0
1664	961346	0
1665	961630	0
1666	961698	0
1667	961981	0
1668	962011	0
1669	962144	0
1670	962202	0
1671	962556	0
1672	962563	0
1673	963190	0
1674	963224	0
1675	963466	0
1676	963688	0
1677	963832	0
1678	963962	0
1679	964320	0
1680	964361	0
1681	1821954	0
1682	1822082	0
1683	1822551	0
1684	1822804	0
1685	1823505	0
1686	1823789	0
1687	1824463	0
1688	1824761	0
1689	1826160	0
1690	1826432	0
1691	1828234	0
1692	1828350	0
1693	1829138	0
1694	1829296	0
1695	1829727	0
1696	1830077	0
1697	1877030	0
1698	1877133	0
1699	1877764	0
1700	1877967	0
1701	1878816	0
1702	1879127	0
1703	1879600	0
1704	1879777	0
1705	1880828	0
1706	1881302	0
1707	1881690	0
1708	1882887	0
1709	1883482	0
1710	1883601	0
1711	1884327	0
1712	1884614	0
1713	1885288	0
1714	1885697	0
1715	1886200	0
1716	1886491	0
1717	1887443	0
1718	1887813	0
1719	1890215	0
1720	1890582	0
1721	1893674	0
1722	1893833	0
1723	1894530	0
1724	1895085	0
1725	1895518	0
1726	1896042	0
1727	1896607	0
1728	1896747	0
1729	1898105	0
1730	1898565	0
1731	1900190	0
1732	1900550	0
1733	1901314	0
1734	1901470	0
1735	1902484	0
1736	1903043	0
1737	1903964	0
1738	1904251	0
1739	1904570	0
1740	1904752	0
1741	1906494	0
1742	1906675	0
1743	1906904	0
1744	1907108	0
1745	1907654	0
1746	1907935	0
1747	1908341	0
1748	1908503	0
1749	1908965	0
1750	1909145	0
1751	1911620	0
1752	1911631	0
1753	1912363	0
1754	1912448	0
1755	1912796	0
1756	1913166	0
1757	1913551	0
1758	1913877	0
1759	1914381	0
1760	1914491	0
1761	3612409	0
